GeoLoc,OrgPerc,IMAPerc,NumPend,MaintTime,AWMDays,AWMProb,UtilOrg,UtilIMA,UtilDiff
Pendleton,0.4375,0.5625,32,10.00214666,0.536209095,0.220978641,0.715228937,0.239575344,0.475653593
Pendleton,0.5,0.5,32,9.750065075,0.284127508,0.119898782,0.626831335,0.27188178,0.354949555
Pendleton,0.5625,0.4375,32,9.583984122,0.118046555,0.063116689,0.557065785,0.305630077,0.251435708
Pendleton,0.625,0.375,32,9.513843642,0.047906075,0.031936939,0.500660239,0.357509121,0.143151118
Pendleton,0.65625,0.34375,32,9.519981339,0.054043772,0.026815131,0.478083618,0.3900532,0.088030418
Pendleton,0.6875,0.3125,32,9.50673436,0.040796793,0.024889073,0.454995101,0.429247033,0.025748067
Pendleton,0.71875,0.28125,32,9.533058071,0.067120504,0.031628303,0.435897975,0.476074111,0.040176136
Pendleton,0.75,0.25,32,9.623111962,0.157174395,0.048790696,0.416975326,0.538043653,0.121068327
Pendleton,0.8125,0.1875,32,10.45259022,0.986652651,0.138933073,0.382654756,0.713346873,0.330692117
Pendleton,0.875,0.125,32,29.57564871,20.10971115,0.2987629,0.336591693,0.996444916,0.659853223
Pendleton,0.242424242,0.757575758,33,50.23444381,40.76850624,0.705235725,1,0.130361371,0.869638629
Pendleton,0.303030303,0.696969697,33,19.3830008,9.917063233,0.6681115,0.994346209,0.185816893,0.808529316
Pendleton,0.363636364,0.636363636,33,10.72802214,1.262084568,0.387208653,0.833494191,0.20359802,0.629896171
Pendleton,0.424242424,0.575757576,33,10.03347603,0.56753846,0.222155604,0.715855424,0.230122495,0.485732929
Pendleton,0.454545455,0.545454545,33,9.874887133,0.408949565,0.171676458,0.672129703,0.239203659,0.432926045
Pendleton,0.484848485,0.515151515,33,9.662341121,0.196403554,0.117866036,0.625135843,0.252404476,0.372731367
Pendleton,0.515151515,0.484848485,33,9.614527539,0.148589972,0.090311833,0.589171687,0.265518181,0.323653506
Pendleton,0.545454545,0.454545455,33,9.565807656,0.099870089,0.063650259,0.555939042,0.286068092,0.26987095
Pendleton,0.575757576,0.424242424,33,9.557155277,0.09121771,0.046726059,0.52790262,0.308972561,0.218930059
Pendleton,0.606060606,0.393939394,33,9.509680038,0.04374247,0.03078682,0.500608152,0.330878069,0.169730083
Pendleton,0.636363636,0.363636364,33,9.512907026,0.046969459,0.024380475,0.477208637,0.355560007,0.121648631
Pendleton,0.666666667,0.333333333,33,9.489906984,0.023969417,0.019161815,0.455049063,0.390419209,0.064629854
Pendleton,0.696969697,0.303030303,33,9.502857106,0.036919539,0.020767933,0.436011713,0.429298306,0.006713406
Pendleton,0.727272727,0.272727273,33,9.528110272,0.062172704,0.02826726,0.417154043,0.478142122,0.06098808
Pendleton,0.787878788,0.212121212,33,9.8025749,0.336637333,0.079386273,0.384405844,0.61334181,0.228935966
Pendleton,0.848484848,0.151515152,33,12.03679819,2.570860627,0.215885597,0.357672644,0.867321896,0.509649252
Pendleton,0.235294118,0.764705882,34,50.28092909,40.81499152,0.704673805,0.999911838,0.126488547,0.873423291
Pendleton,0.294117647,0.705882353,34,19.38398815,9.918050581,0.668709041,0.993519162,0.17645291,0.817066252
Pendleton,0.352941176,0.647058824,34,10.71515388,1.249216308,0.385042477,0.833983408,0.195379587,0.638603821
Pendleton,0.411764706,0.588235294,34,9.956977345,0.491039778,0.219506734,0.713144042,0.212530791,0.500613251
Pendleton,0.470588235,0.529411765,34,9.68274838,0.216810813,0.11806441,0.625262584,0.238799811,0.386462773
Pendleton,0.529411765,0.470588235,34,9.577749082,0.111811515,0.063788757,0.555845864,0.268560837,0.287285027
Pendleton,0.588235294,0.411764706,34,9.522299811,0.056362244,0.030469466,0.500918111,0.306657504,0.194260607
Pendleton,0.647058824,0.352941176,34,9.484589738,0.01865217,0.015759829,0.453301901,0.357984508,0.095317393
Pendleton,0.705882353,0.294117647,34,9.499897102,0.033959535,0.016455008,0.417059982,0.431117617,0.014057635
Pendleton,0.764705882,0.235294118,34,9.634584127,0.168646559,0.044945666,0.384887331,0.534268594,0.149381262
Pendleton,0.823529412,0.176470588,34,10.52346987,1.057532304,0.144061115,0.357818947,0.73571628,0.377897333
Pendleton,0.882352941,0.117647059,34,29.51739189,20.05145432,0.293216953,0.316434242,1.00042241,0.683988168
Pendleton,0.228571429,0.771428571,35,50.00238075,40.53644319,0.704668947,1.000460707,0.121460051,0.879000657
Pendleton,0.285714286,0.714285714,35,19.38398815,9.918050581,0.668709041,0.993519162,0.169394794,0.824124369
Pendleton,0.342857143,0.657142857,35,10.73414635,1.26820878,0.383289262,0.829704877,0.187303838,0.642401039
Pendleton,0.4,0.6,35,9.99102366,0.525086092,0.221265983,0.714919468,0.20383836,0.511081108
Pendleton,0.457142857,0.542857143,35,9.666246749,0.200309182,0.118521102,0.623896651,0.224361067,0.399535584
Pendleton,0.514285714,0.485714286,35,9.57544745,0.109509883,0.063439072,0.555758546,0.252982325,0.302776222
Pendleton,0.571428571,0.428571429,35,9.50280378,0.036866213,0.030001346,0.500438484,0.286348205,0.214090279
Pendleton,0.628571429,0.371428571,35,9.479809514,0.013871947,0.014786749,0.454723604,0.329906209,0.124817395
Pendleton,0.657142857,0.342857143,35,9.501028899,0.035091331,0.011843457,0.436028301,0.358242005,0.077786296
Pendleton,0.685714286,0.314285714,35,9.476905833,0.010968265,0.010473702,0.416888984,0.389001222,0.027887762
Pendleton,0.714285714,0.285714286,35,9.52801734,0.062079773,0.015395572,0.401309074,0.431175483,0.029866409
Pendleton,0.742857143,0.257142857,35,9.536372267,0.070434699,0.024258841,0.384868468,0.477818693,0.092950226
Pendleton,0.8,0.2,35,9.757832665,0.291895097,0.072103026,0.356906476,0.605037431,0.248130955
Pendleton,0.857142857,0.142857143,35,11.8187239,2.352786337,0.203605881,0.330473881,0.812188633,0.481714752
Pendleton,0.222222222,0.777777778,36,50.00238075,40.53644319,0.704668947,1.000460707,0.117122192,0.883338516
Pendleton,0.277777778,0.722222222,36,19.57342582,10.10748825,0.668039553,0.994273756,0.164465993,0.829807763
Pendleton,0.333333333,0.666666667,36,10.70043219,1.234494618,0.38350968,0.831766189,0.179025405,0.652740784
Pendleton,0.388888889,0.611111111,36,10.01616877,0.550231207,0.221714877,0.714749194,0.196192986,0.518556208
Pendleton,0.444444444,0.555555556,36,9.696107137,0.230169569,0.119158058,0.625362668,0.215979129,0.409383538
Pendleton,0.5,0.5,36,9.597871953,0.131934386,0.063930032,0.55591318,0.239227796,0.316685384
Pendleton,0.555555556,0.444444444,36,9.509089905,0.043152337,0.029689679,0.500029936,0.267748719,0.232281217
Pendleton,0.611111111,0.388888889,36,9.493725036,0.027787469,0.01432198,0.454885292,0.306966123,0.147919169
Pendleton,0.666666667,0.333333333,36,9.482439581,0.016502013,0.007622126,0.41693088,0.35819454,0.05873634
Pendleton,0.694444444,0.305555556,36,9.475188805,0.009251237,0.008723894,0.400753221,0.38914204,0.01161118
Pendleton,0.722222222,0.277777778,36,9.508173913,0.042236346,0.013224951,0.384830813,0.429129578,0.044298765
Pendleton,0.777777778,0.222222222,36,9.56649287,0.100555302,0.040911264,0.356917864,0.529842056,0.172924192
Pendleton,0.833333333,0.166666667,36,10.40716648,0.941228913,0.135392796,0.33431741,0.707622061,0.373304651
Pendleton,0.888888889,0.111111111,36,26.62926727,17.16332971,0.294258717,0.304969237,0.998460452,0.693491216
Pendleton,0.216216216,0.783783784,37,50.00238075,40.53644319,0.704668947,1,0.113083495,0.886916505
Pendleton,0.27027027,0.72972973,37,19.02194542,9.556007853,0.667402501,0.992693906,0.157543181,0.835150725
Pendleton,0.324324324,0.675675676,37,10.73691011,1.270972541,0.386904405,0.834402415,0.171318395,0.663084019
Pendleton,0.378378378,0.621621622,37,9.982628989,0.516691422,0.219486253,0.713713992,0.187247095,0.526466897
Pendleton,0.432432432,0.567567568,37,9.697460518,0.23152295,0.119316139,0.625232419,0.204477343,0.420755076
Pendleton,0.486486486,0.513513514,37,9.572377801,0.106440233,0.063980392,0.555942085,0.225802339,0.330139746
Pendleton,0.540540541,0.459459459,37,9.5214304,0.055492832,0.029651375,0.50022578,0.252941963,0.247283817
Pendleton,0.594594595,0.405405405,37,9.506713313,0.040775745,0.013960137,0.454916807,0.286535076,0.168381731
Pendleton,0.648648649,0.351351351,37,9.482086305,0.016148737,0.006065907,0.416300458,0.328928817,0.087371641
Pendleton,0.675675676,0.324324324,37,9.470609482,0.004671915,0.005872643,0.400859873,0.35676081,0.044099063
Pendleton,0.702702703,0.297297297,37,9.506579961,0.040642393,0.006949028,0.383943696,0.391543074,0.007599378
Pendleton,0.72972973,0.27027027,37,9.488760729,0.022823162,0.012288612,0.371220918,0.42897198,0.057751062
Pendleton,0.756756757,0.243243243,37,9.51159421,0.045656642,0.021208435,0.358067114,0.4760905,0.118023386
Pendleton,0.810810811,0.189189189,37,9.877743359,0.411805792,0.082579988,0.333440842,0.606608256,0.273167414
Pendleton,0.864864865,0.135135135,37,12.34278065,2.876843079,0.214782431,0.311953568,0.864003043,0.552049475
Pendleton,0.210526316,0.789473684,38,49.56964118,40.10370361,0.703095006,1.000656076,0.110995669,0.889660407
Pendleton,0.263157895,0.736842105,38,17.76212211,8.296184538,0.663495699,0.990911578,0.148901143,0.842010435
Pendleton,0.315789474,0.684210526,38,10.84169057,1.375753,0.386908621,0.834026395,0.16901369,0.665012705
Pendleton,0.368421053,0.631578947,38,9.993355951,0.527418384,0.221711934,0.709640513,0.179730697,0.529909816
Pendleton,0.421052632,0.578947368,38,9.608497969,0.142560401,0.116246538,0.624517241,0.192413923,0.432103318
Pendleton,0.473684211,0.526315789,38,9.683968456,0.218030889,0.070069372,0.563687637,0.224551853,0.339135784
Pendleton,0.526315789,0.473684211,38,9.6062479,0.140310333,0.03273885,0.503059498,0.243221104,0.259838394
Pendleton,0.578947368,0.421052632,38,9.511429417,0.045491849,0.014218891,0.455230812,0.268777136,0.186453676
Pendleton,0.631578947,0.368421053,38,9.507571064,0.041633497,0.00570165,0.416739313,0.306396791,0.110342523
Pendleton,0.657894737,0.342105263,38,9.486533559,0.020595992,0.004504714,0.400793036,0.329257543,0.071535492
Pendleton,0.684210526,0.315789474,38,9.495749242,0.029811674,0.004356019,0.385202605,0.359377626,0.025824979
Pendleton,0.710526316,0.289473684,38,9.501803091,0.035865524,0.00645211,0.371217469,0.390528456,0.019310986
Pendleton,0.736842105,0.263157895,38,9.520725641,0.054788074,0.013436459,0.355920426,0.432331781,0.076411355
Pendleton,0.789473684,0.210526316,38,9.621306767,0.1553692,0.042103458,0.33447532,0.528679116,0.194203795
Pendleton,0.842105263,0.157894737,38,10.30721048,0.841272911,0.130970109,0.3134327,0.715912174,0.402479475
Pendleton,0.894736842,0.105263158,38,30.63056028,21.16462271,0.295453208,0.282401306,0.998512622,0.716111316
Pendleton,0.205128205,0.794871795,39,49.91073396,40.44479639,0.703872926,0.999237244,0.10574197,0.893495274
Pendleton,0.256410256,0.743589744,39,17.76212211,8.296184538,0.663495699,0.990911578,0.14376662,0.847144957
Pendleton,0.307692308,0.692307692,39,10.72102589,1.255088328,0.381757701,0.832400192,0.157257442,0.67514275
Pendleton,0.358974359,0.641025641,39,10.02388003,0.557942459,0.22050885,0.715424145,0.172578025,0.54284612
Pendleton,0.41025641,0.58974359,39,9.656827822,0.190890255,0.117819695,0.62566206,0.184734409,0.440927651
Pendleton,0.461538462,0.538461538,39,9.555851245,0.089913678,0.063973226,0.556497207,0.204234141,0.352263066
Pendleton,0.512820513,0.487179487,39,9.54122093,0.075283363,0.031369466,0.501562036,0.227421259,0.274140777
Pendleton,0.564102564,0.435897436,39,9.52211849,0.056180923,0.012884021,0.455223807,0.256437836,0.19878597
Pendleton,0.615384615,0.384615385,39,9.470113797,0.004176229,0.005582092,0.417038544,0.28562164,0.131416904
Pendleton,0.666666667,0.333333333,39,9.474819995,0.008882428,0.003249843,0.384836212,0.331870044,0.052966168
Pendleton,0.717948718,0.282051282,39,9.497908295,0.031970728,0.005621225,0.357472729,0.389951398,0.032478669
Pendleton,0.769230769,0.230769231,39,9.537011099,0.071073532,0.022972565,0.333541689,0.475108457,0.141566768
Pendleton,0.820512821,0.179487179,39,9.840994811,0.375057244,0.079760337,0.313041696,0.619307965,0.306266269
Pendleton,0.871794872,0.128205128,39,12.18220156,2.716263994,0.215550019,0.294792339,0.861994972,0.567202632
Pendleton,0.2,0.8,40,50.20863934,40.74270177,0.704197096,0.999939932,0.102970674,0.896969257
Pendleton,0.25,0.75,40,19.41138936,9.945451789,0.66845664,0.993606555,0.142529753,0.851076802
Pendleton,0.3,0.7,40,10.79505557,1.329118001,0.389702355,0.83618058,0.153949634,0.682230946
Pendleton,0.35,0.65,40,9.98875386,0.522816292,0.22069647,0.713911538,0.164644707,0.549266831
Pendleton,0.4,0.6,40,9.702451926,0.236514358,0.118269868,0.625824754,0.178873065,0.446951689
Pendleton,0.45,0.55,40,9.59792411,0.131986543,0.063538239,0.556071841,0.196019979,0.360051861
Pendleton,0.5,0.5,40,9.511388644,0.045451077,0.029794748,0.500433622,0.214736645,0.285696977
Pendleton,0.55,0.45,40,9.511087926,0.045150359,0.01392722,0.455133473,0.238410319,0.216723154
Pendleton,0.6,0.4,40,9.498437869,0.032500302,0.005415905,0.416845746,0.267367957,0.149477789
Pendleton,0.65,0.35,40,9.515797001,0.049859434,0.002541004,0.385548788,0.307737685,0.077811103
Pendleton,0.7,0.3,40,9.521853175,0.055915607,0.003590971,0.356720314,0.364432146,0.007711832
Pendleton,0.75,0.25,40,9.478206018,0.012268451,0.010672134,0.332901928,0.421264034,0.088362107
Pendleton,0.8,0.2,40,9.566134095,0.100196528,0.042859972,0.312250408,0.553138905,0.240888497
Pendleton,0.85,0.15,40,10.35546915,0.889531582,0.13653972,0.295758631,0.713301792,0.417543161
Pendleton,0.19047619,0.80952381,42,50.34010678,40.87416922,0.706141437,0.999929424,0.09518372,0.904745704
Pendleton,0.238095238,0.761904762,42,21.05300808,11.58707051,0.675685605,0.996976944,0.133003962,0.863972983
Pendleton,0.285714286,0.714285714,42,10.72335839,1.257420822,0.38628231,0.839852962,0.145945763,0.6939072
Pendleton,0.333333333,0.666666667,42,9.959787208,0.493849641,0.219123847,0.708823648,0.154455105,0.554368544
Pendleton,0.380952381,0.619047619,42,9.561358325,0.095420758,0.111716856,0.619356882,0.161269407,0.458087474
Pendleton,0.428571429,0.571428571,42,9.584478662,0.118541095,0.061561647,0.553698093,0.182217324,0.371480769
Pendleton,0.476190476,0.523809524,42,9.526823221,0.060885653,0.030041937,0.500817077,0.196439207,0.30437787
Pendleton,0.523809524,0.476190476,42,9.525126197,0.05918863,0.013936939,0.454703842,0.21574741,0.238956432
Pendleton,0.571428571,0.428571429,42,9.493984634,0.028047066,0.00545048,0.417066358,0.238916789,0.178149569
Pendleton,0.619047619,0.380952381,42,9.493695602,0.027758035,0.002148807,0.384727147,0.268374417,0.116352731
Pendleton,0.666666667,0.333333333,42,9.484424037,0.018486469,0.001061904,0.357589346,0.305503854,0.052085492
Pendleton,0.714285714,0.285714286,42,9.486768403,0.020830835,0.002219102,0.333591153,0.356341427,0.022750273
Pendleton,0.761904762,0.238095238,42,9.523312089,0.057374521,0.010960136,0.313057482,0.430396125,0.117338643
Pendleton,0.80952381,0.19047619,42,9.609096437,0.14315887,0.043767874,0.294895704,0.539413496,0.244517792
Pendleton,0.857142857,0.142857143,42,10.30820662,0.842269054,0.133828887,0.276515292,0.713600872,0.43708558
Pendleton,0.904761905,0.095238095,42,28.82907542,19.36313785,0.295165476,0.250134599,1.000068683,0.749934085
29Palms,0.5,0.5,16,9.485880369,0.013191024,1.13E-05,0.293512967,0.12802251,0.165490457
29Palms,0.529411765,0.470588235,16,9.485880369,0.013191024,0,0.277206691,0.136023916,0.141182774
29Palms,0.588235294,0.411764706,16,9.485880369,0.013191024,0,0.249486022,0.155455904,0.094030117
29Palms,0.647058824,0.352941176,16,9.498625449,0.025936104,7.93E-06,0.227493801,0.179104659,0.048389143
29Palms,0.676470588,0.323529412,16,9.491496118,0.018806773,2.83E-05,0.217984803,0.195570893,0.02241391
29Palms,0.735294118,0.264705882,16,9.499008666,0.026319321,0.000567865,0.200241223,0.239551076,0.039309853
29Palms,0.794117647,0.205882353,16,9.495048449,0.022359104,0.005758868,0.185405618,0.307341665,0.121936047
29Palms,0.823529412,0.176470588,16,9.555593517,0.082904171,0.016156528,0.178807203,0.358702082,0.179894879
29Palms,0.882352941,0.117647059,16,9.938304233,0.465614888,0.084839168,0.16656481,0.538132034,0.371567223
29Palms,0.484848485,0.515151515,17,9.31228238,-0.160406965,0.000397795,0.31023356,0.121258745,0.188974814
29Palms,0.545454545,0.454545455,17,9.456957552,-0.015731793,0.000227144,0.275668941,0.138323965,0.137344977
29Palms,0.575757576,0.424242424,17,9.504166147,0.031476801,1.13E-06,0.263650914,0.153881844,0.10976907
29Palms,0.636363636,0.363636364,17,9.510251194,0.037561849,1.13E-05,0.238385115,0.179518168,0.058866947
29Palms,0.696969697,0.303030303,17,9.499398415,0.02670907,0.000186139,0.217608228,0.215604453,0.002003775
29Palms,0.727272727,0.272727273,17,9.48765916,0.014969815,0.000592079,0.208529126,0.238927557,0.030398431
29Palms,0.787878788,0.212121212,17,9.51738764,0.044698295,0.006123986,0.192763016,0.309356912,0.116593896
29Palms,0.848484848,0.151515152,17,9.635715097,0.163025752,0.040678545,0.179115617,0.425329877,0.24621426
29Palms,0.878787879,0.121212121,17,10.13885112,0.666161774,0.088228672,0.173728434,0.536688383,0.362959949
29Palms,0.129032258,0.870967742,19,50.59090924,41.11821989,0.710260845,0.99961291,0.057243514,0.942369397
29Palms,0.193548387,0.806451613,19,10.79408481,1.321395463,0.376424947,0.822291436,0.080307642,0.741983794
29Palms,0.225806452,0.774193548,19,10.05169691,0.57900756,0.226884097,0.70444683,0.087989275,0.616457555
29Palms,0.290322581,0.709677419,19,9.67658058,0.203891235,0.067893072,0.55522285,0.098744624,0.456478226
29Palms,0.322580645,0.677419355,19,9.566206105,0.09351676,0.035596683,0.497822635,0.102836932,0.394985703
29Palms,0.387096774,0.612903226,19,9.468457722,-0.004231623,0.008333333,0.417287931,0.112969039,0.304318892
29Palms,0.483870968,0.516129032,19,9.493457608,0.020768263,0.000448683,0.332897248,0.13373057,0.199166678
29Palms,0.548387097,0.451612903,19,9.484351432,0.011662087,1.70E-05,0.293689086,0.154501218,0.139187869
29Palms,0.580645161,0.419354839,19,9.484351432,0.011662087,5.68E-06,0.277373026,0.166385927,0.110987099
29Palms,0.64516129,0.35483871,19,9.481632777,0.008943432,5.12E-05,0.249852777,0.193652433,0.056200344
29Palms,0.677419355,0.322580645,19,9.516144751,0.043455406,0.000186681,0.238562115,0.216603213,0.021958902
29Palms,0.741935484,0.258064516,19,9.496834039,0.024144694,0.00197941,0.217835653,0.26877116,0.050935507
29Palms,0.774193548,0.225806452,19,9.502171682,0.029482337,0.005822467,0.208444914,0.305181318,0.096736404
29Palms,0.838709677,0.161290323,19,9.691346982,0.218657637,0.040086063,0.192462581,0.431634153,0.239171572
29Palms,0.870967742,0.129032258,19,10.30031472,0.82762537,0.095048828,0.185369391,0.550308003,0.364938612
29Palms,0.133333333,0.866666667,20,50.59090924,41.11821989,0.710260845,0.99961291,0.059445187,0.940167723
29Palms,0.2,0.8,20,10.59074535,1.118056003,0.387135568,0.833076804,0.085541035,0.747535769
29Palms,0.233333333,0.766666667,20,10.05169691,0.57900756,0.226884097,0.70444683,0.091814896,0.612631934
29Palms,0.3,0.7,20,9.662115932,0.189426587,0.070877156,0.558782922,0.103026668,0.455756254
29Palms,0.333333333,0.666666667,20,9.566206105,0.09351676,0.035596683,0.497822635,0.107978779,0.389843856
29Palms,0.4,0.6,20,9.585854121,0.113164776,0.007738897,0.420201654,0.126963297,0.293238357
29Palms,0.433333333,0.566666667,20,9.488771593,0.016082248,0.003074265,0.384786054,0.125809745,0.258976309
29Palms,0.5,0.5,20,9.496338808,0.023649463,0.000376617,0.333545,0.143281099,0.190263901
29Palms,0.533333333,0.466666667,20,9.49127495,0.018585605,0.000107667,0.312726918,0.153168867,0.15955805
29Palms,0.6,0.4,20,9.496316717,0.023627372,7.93E-06,0.277792561,0.179058413,0.098734147
29Palms,0.633333333,0.366666667,20,9.476585396,0.003896051,2.84E-05,0.26260612,0.192667097,0.069939023
29Palms,0.7,0.3,20,9.489546904,0.016857559,0.000642169,0.237858786,0.237669358,0.000189427
29Palms,0.733333333,0.266666667,20,9.519050713,0.046361368,0.0023757,0.22743432,0.269970948,0.042536627
29Palms,0.8,0.2,20,9.578448111,0.105758766,0.016227215,0.208187586,0.360728501,0.152540915
29Palms,0.833333333,0.166666667,20,9.634535764,0.161846419,0.038818975,0.200267194,0.436285487,0.236018294
29Palms,0.482758621,0.517241379,21,9.493598326,0.020908981,0.00100607,0.357730173,0.143721549,0.214008624
29Palms,0.793103448,0.206896552,21,9.562417275,0.08972793,0.016576674,0.217912238,0.361424252,0.143512014
29Palms,0.333333333,0.666666667,23,9.614692506,0.142003161,0.068994648,0.558875707,0.120049926,0.438825781
29Palms,0.37037037,0.62962963,23,9.491543453,0.018854108,0.036597039,0.497081956,0.130328785,0.366753171
29Palms,0.444444444,0.555555556,23,9.577901612,0.105212266,0.00802124,0.41758904,0.152210217,0.265378823
29Palms,0.481481481,0.518518519,23,9.50477415,0.032084805,0.003365415,0.385422531,0.155028483,0.230394048
29Palms,0.518518519,0.481481481,23,9.486154132,0.013464787,0.001001816,0.356484905,0.162187603,0.194297302
29Palms,0.592592593,0.407407407,23,9.46601233,-0.006677015,0.000115939,0.311896171,0.193949658,0.117946514
29Palms,0.62962963,0.37037037,23,9.487822868,0.015133523,0.000179057,0.294393792,0.214780474,0.079613318
29Palms,0.666666667,0.333333333,23,9.490553308,0.017863963,0.000514092,0.277380343,0.240846186,0.036534157
29Palms,0.740740741,0.259259259,23,9.538465208,0.065775863,0.006296323,0.251142221,0.311015819,0.059873598
29Palms,0.777777778,0.222222222,23,9.577073963,0.104384618,0.016048599,0.238242675,0.360705802,0.122463127
29Palms,0.814814815,0.185185185,23,9.648101942,0.175412597,0.04162839,0.226430197,0.424202334,0.197772138
29Palms,0.48,0.52,25,9.474990925,0.00230158,0.007960244,0.415503264,0.163670418,0.251832846
29Palms,0.52,0.48,25,9.491477885,0.01878854,0.002757629,0.384644571,0.17792974,0.206714831
29Palms,0.173913043,0.826086957,27,50.05175754,40.57906819,0.704609326,1.00116111,0.086091103,0.915070007
29Palms,0.217391304,0.782608696,27,19.0380325,9.565343159,0.663862653,0.990000565,0.112360386,0.877640179
29Palms,0.260869565,0.739130435,27,10.69164335,1.218954001,0.391117648,0.829255121,0.122753927,0.706501194
29Palms,0.347826087,0.652173913,27,9.689944342,0.217254997,0.126198462,0.624432553,0.14265729,0.481775263
29Palms,0.391304348,0.608695652,27,9.582220022,0.109530677,0.070169174,0.55645658,0.15386998,0.402586599
29Palms,0.434782609,0.565217391,27,9.531021587,0.058332242,0.034252679,0.50034599,0.163761457,0.336584534
29Palms,0.47826087,0.52173913,27,9.526663267,0.053973922,0.017410578,0.454298335,0.180267111,0.274031224
29Palms,0.52173913,0.47826087,27,9.529134899,0.056445553,0.007502916,0.416994284,0.197301881,0.219692403
29Palms,0.565217391,0.434782609,27,9.479983622,0.007294277,0.00317284,0.385405067,0.213220233,0.172184834
29Palms,0.608695652,0.391304348,27,9.46328837,-0.009400975,0.001523337,0.356673694,0.236866757,0.119806937
29Palms,0.695652174,0.304347826,27,9.52934853,0.056659185,0.006297585,0.313237019,0.311886798,0.001350221
29Palms,0.739130435,0.260869565,27,9.532113046,0.059423701,0.01588857,0.29467972,0.354760163,0.060080444
29Palms,0.782608696,0.217391304,27,9.633565331,0.160875986,0.039736823,0.278300226,0.430413559,0.152113333
29Palms,0.826086957,0.173913043,27,9.935015443,0.462326098,0.085106022,0.263400802,0.532179326,0.268778523
29Palms,0.285714286,0.714285714,29,10.69164335,1.218954001,0.391117648,0.829255121,0.139121117,0.690134004
29Palms,0.333333333,0.666666667,29,10.13871589,0.66602654,0.226824908,0.712344679,0.151104748,0.561239931
29Palms,0.380952381,0.619047619,29,9.74139585,0.268706504,0.129117632,0.62289089,0.165933237,0.456957654
29Palms,0.428571429,0.571428571,29,9.557139732,0.084450387,0.07113798,0.554858015,0.175629944,0.379228071
29Palms,0.476190476,0.523809524,29,9.545483959,0.072794614,0.030469331,0.495112218,0.195271669,0.29984055
29Palms,0.523809524,0.476190476,29,9.726223555,0.25353421,0.019869819,0.458569112,0.221482769,0.237086342
29Palms,0.571428571,0.428571429,29,9.514770544,0.042081199,0.007520638,0.416579328,0.235157662,0.181421666
29Palms,0.619047619,0.380952381,29,9.512740097,0.040050752,0.005052882,0.384173089,0.270716106,0.113456984
29Palms,0.666666667,0.333333333,29,9.519866222,0.047176877,0.007786504,0.359684092,0.312000075,0.047684017
29Palms,0.714285714,0.285714286,29,9.557880891,0.085191546,0.0164455,0.333494763,0.358825964,0.025331201
29Palms,0.761904762,0.238095238,29,9.654503655,0.181814309,0.038444715,0.312524346,0.43265271,0.120128365
29Palms,0.80952381,0.19047619,29,9.810665131,0.337975786,0.082912885,0.295502037,0.540272513,0.244770476
29Palms,0.3,0.7,30,10.69164335,1.218954001,0.391117648,0.829255121,0.14905834,0.680196781
29Palms,0.35,0.65,30,10.13871589,0.66602654,0.226824908,0.712344679,0.16272819,0.549616489
29Palms,0.4,0.6,30,9.717179078,0.244489733,0.127167627,0.620718265,0.173323771,0.447394494
29Palms,0.45,0.55,30,9.590260702,0.117571357,0.070011562,0.556970403,0.197389599,0.359580804
29Palms,0.5,0.5,30,9.49651566,0.023826315,0.034955072,0.499179673,0.211508549,0.287671124
29Palms,0.55,0.45,30,9.548168639,0.075479294,0.017626222,0.453780678,0.242460581,0.211320097
29Palms,0.6,0.4,30,9.506279749,0.033590404,0.009125387,0.417328844,0.267171568,0.150157276
29Palms,0.65,0.35,30,9.51384191,0.041152565,0.009011419,0.384751074,0.307565902,0.077185172
29Palms,0.7,0.3,30,9.535690565,0.06300122,0.016799197,0.35688208,0.356592738,0.000289342
29Palms,0.75,0.25,30,9.622739569,0.150050224,0.039976021,0.333354505,0.425092386,0.091737881
29Palms,0.8,0.2,30,10.04012951,0.567440164,0.088778334,0.314615354,0.539606965,0.224991611
29Palms,0.263157895,0.736842105,31,20.38068623,10.90799688,0.672386582,0.995888971,0.153537131,0.842351839
29Palms,0.315789474,0.684210526,31,10.88761836,1.414929017,0.39674469,0.833406366,0.164744163,0.668662203
29Palms,0.368421053,0.631578947,31,10.0414566,0.568767254,0.226520725,0.714207668,0.176487566,0.537720102
29Palms,0.421052632,0.578947368,31,9.723255469,0.250566123,0.127284797,0.626579874,0.198358125,0.428221749
29Palms,0.473684211,0.526315789,31,9.600625225,0.12793588,0.070561442,0.555916695,0.216762613,0.339154083
29Palms,0.526315789,0.473684211,31,9.55726384,0.084574495,0.036287164,0.499968282,0.237870672,0.262097609
29Palms,0.578947368,0.421052632,31,9.468701423,-0.003987922,0.019331892,0.454298736,0.268588851,0.185709885
29Palms,0.631578947,0.368421053,31,9.574652218,0.101962872,0.014831501,0.418524464,0.309273919,0.109250545
29Palms,0.684210526,0.315789474,31,9.539868815,0.06717947,0.019115578,0.384788966,0.357458717,0.027330249
29Palms,0.736842105,0.263157895,31,9.674913863,0.202224518,0.042534123,0.357379037,0.431667415,0.074288378
29Palms,0.789473684,0.210526316,31,9.998442563,0.525753218,0.086672021,0.333120145,0.533433526,0.20031338
29Palms,0.222222222,0.777777778,32,50.54071367,41.06802433,0.703531737,1.0003532,0.122588152,0.877765049
29Palms,0.277777778,0.722222222,32,18.2431362,8.77044685,0.668404168,0.988532273,0.162522273,0.82601
